matchid,year,innings,bowler,over,runs,wickets,stat,url
980981,2016,1,Harbhajan Singh,12,4,0,3-0-19-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,KH Pandya,13,3,0,4-0-15-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,TG Southee,14,7,0,3-0-20-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,MJ McClenaghan,15,15,0,3-0-24-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,JJ Bumrah,16,10,0,3-0-23-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,TG Southee,17,7,0,4-0-27-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,KA Pollard,18,22,0,1-0-22-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,JJ Bumrah,19,5,0,4-0-28-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,1,MJ McClenaghan,20,11,0,4-0-35-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=1;view=commentary
980981,2016,2,STR Binny,1,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,S Aravind,2,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,CJ Jordan,3,12,0,1-0-12-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,S Aravind,4,7,0,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,SR Watson,5,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,S Aravind,6,9,0,3-0-18-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,YS Chahal,7,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,CJ Jordan,8,9,0,2-0-21-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,YS Chahal,9,6,0,2-0-10-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,VR Aaron,10,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,YS Chahal,11,3,0,3-0-13-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,VR Aaron,12,13,0,2-0-15-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,YS Chahal,13,3,1,4-0-16-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,S Aravind,14,5,0,4-0-23-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,SR Watson,15,13,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,VR Aaron,16,11,1,3-0-26-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,SR Watson,17,18,0,3-0-38-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980981,2016,2,CJ Jordan,18,16,0,3-0-37-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980981.html?innings=2;view=commentary
980983,2016,1,J Yadav,1,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,NM Coulter-Nile,2,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,J Yadav,3,2,0,2-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,Mohammed Shami,4,15,0,1-0-15-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,J Yadav,5,17,0,3-0-25-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,NM Coulter-Nile,6,4,0,2-0-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,CH Morris,7,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,JP Duminy,8,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,J Yadav,9,7,1,4-0-32-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,JP Duminy,10,12,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,A Mishra,11,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,CH Morris,12,6,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,A Mishra,13,4,1,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,Mohammed Shami,14,7,0,2-0-22-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,A Mishra,15,7,1,3-0-19-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,Mohammed Shami,16,4,1,3-0-26-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,CH Morris,17,8,0,3-0-17-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,NM Coulter-Nile,18,10,1,3-0-17-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,CH Morris,19,2,1,4-0-19-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,1,NM Coulter-Nile,20,8,1,4-0-25-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=1;view=commentary
980983,2016,2,B Kumar,1,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,A Nehra,2,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,B Kumar,3,7,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,A Nehra,4,12,1,2-0-20-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,BB Sran,5,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,Mustafizur Rahman,6,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,MC Henriques,7,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,BB Sran,8,12,0,2-0-21-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,DJ Hooda,9,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,MC Henriques,10,4,2,2-0-11-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,Yuvraj Singh,11,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,MC Henriques,12,8,0,3-0-19-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,A Nehra,13,3,0,3-0-23-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,Mustafizur Rahman,14,14,0,2-0-23-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,B Kumar,15,6,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,Mustafizur Rahman,16,3,0,3-0-26-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,B Kumar,17,14,0,4-0-32-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980983,2016,2,Mustafizur Rahman,18,13,0,4-0-39-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980983.html?innings=2;view=commentary
980985,2016,1,Sandeep Sharma,1,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MM Sharma,2,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,Sandeep Sharma,3,1,1,2-0-6-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,AR Patel,4,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,Sandeep Sharma,5,2,0,3-0-8-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MM Sharma,6,7,0,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MP Stoinis,7,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,KC Cariappa,8,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,AR Patel,9,3,1,2-0-7-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,KC Cariappa,10,8,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MP Stoinis,11,2,1,2-0-5-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,AR Patel,12,6,0,3-0-13-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,KC Cariappa,13,3,0,3-0-19-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MP Stoinis,14,3,1,3-0-8-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,KC Cariappa,15,17,0,4-0-36-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,AR Patel,16,17,0,4-0-30-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MP Stoinis,17,7,2,4-0-15-4,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MM Sharma,18,9,1,3-0-18-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,Sandeep Sharma,19,3,1,4-0-11-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,1,MM Sharma,20,8,0,4-0-26-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=1;view=commentary
980985,2016,2,TG Southee,1,1,1,1-0-1-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,MJ McClenaghan,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,TG Southee,3,5,0,2-0-6-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,MJ McClenaghan,4,10,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,KH Pandya,5,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,JJ Bumrah,6,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,Harbhajan Singh,7,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,KH Pandya,8,5,0,2-0-10-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,Harbhajan Singh,9,5,0,2-0-11-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,KH Pandya,10,8,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,Harbhajan Singh,11,5,0,3-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,TG Southee,12,8,0,3-0-14-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,Harbhajan Singh,13,13,0,4-0-29-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,KH Pandya,14,14,0,4-0-32-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,JJ Bumrah,15,8,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,MJ McClenaghan,16,9,2,3-0-24-2,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980985,2016,2,TG Southee,17,8,0,4-0-22-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980985.html?innings=2;view=commentary
980987,2016,1,P Kumar,1,0,0,1-1-0-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,DS Kulkarni,2,2,0,1-0-2-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,P Kumar,3,7,0,2-1-7-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,DS Kulkarni,4,9,1,2-0-11-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,S Kaushik,5,12,0,1-0-12-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,PV Tambe,6,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,S Kaushik,7,8,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,DJ Bravo,8,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,RA Jadeja,9,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,DR Smith,10,13,0,1-0-13-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,RA Jadeja,11,5,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,DS Kulkarni,12,22,0,3-0-33-1,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,RA Jadeja,13,12,0,3-0-21-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,DJ Bravo,14,7,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,PV Tambe,15,14,0,2-0-25-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,P Kumar,16,23,0,3-1-30-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
980987,2016,1,RA Jadeja,17,13,0,4-0-34-0,http://www.espncricinfo.com/indian-premier-league-2016/engine/match/980987.html?innings=1;view=commentary
